Geneid	GeneSymbol	logFC	logCPM	F	PValue	FDR	CPM_Con_1	CPM_Con_2	CPM_Con_3	CPM_Con_4	CPM_Unloading_1	CPM_Unloading_2	CPM_Unloading_3	CPM_Unloading_4
ENSMUSG00000032309.16	Fbxo22	0.43465216203440704	3.5511579634354007	14.280573451630632	0.0027463999810557363	0.012730920640645873	10.141371277696644	10.899871618745959	8.338662251604024	10.173780649107222	14.33963108778596	12.569470408287874	13.616693314675786	12.952420270043392
ENSMUSG00000024560.8	Cxxc1	-0.4249977643678674	3.2637461137273647	14.28020783317655	0.0027466384754203472	0.012730920640645873	11.30293803197027	10.262866134533532	10.329984580345284	11.915238598053504	7.7189261435346745	8.238303496516389	8.94277112428364	7.690499535338264
ENSMUSG00000110834.4	Gm39469	1.0411421599244715	1.133320754225318	14.268162755393224	0.0027545091667256025	0.012762822602496893	0.8488372435076487	1.5571245169637082	0.9126894006730772	2.1539085158019797	2.447464386974409	3.149939572197443	2.6485559078888827	3.03572350079142
ENSMUSG00000035367.10	Rmi1	0.7192127138042949	1.7507929782359246	14.257797601472282	0.0027613033805740984	0.012789715693888922	2.457160441732667	2.7957462918212035	1.908350565043707	2.7038426049429103	5.020439768152634	4.3917426727752815	3.6144998272365934	3.1976287541669626
ENSMUSG00000037461.11	Ints7	-0.6390860196105982	1.4941353714976742	14.251339366151436	0.002765546632136549	0.012804778277397828	3.350673329635455	3.645086937437772	3.6922434845410854	2.7496704457046546	2.070931404362961	1.8778485911177065	2.24348265138823	2.4690551139770216
ENSMUSG00000109222.2	Gm10297	3.2763856256676034	-0.4072551495053553	14.246221427681679	0.0027689147175785386	0.012808508675592073	0	0	0	0.5041062483791867	1.631642924649606	0.48460608803037586	1.6826119885411726	0.8500025802215976
ENSMUSG00000035027.19	Map2k2	-0.4523666333804295	7.8024737105119	14.244224945000616	0.002770229899333071	0.012808508675592073	245.58201724008129	258.1995562674367	306.2072939258174	221.57761008303342	165.80002334324072	198.3250415264313	195.80618029616164	194.00296985724367
ENSMUSG00000048960.14	Prex2	1.088835097838501	0.9884919153905585	14.243898650016837	0.0027704449158139676	0.012808508675592073	1.2509180430639033	0.8847298391839252	0.705259991429196	2.016424993516747	2.4788421355253627	2.786485006174661	2.804353314235288	2.145244607225937
ENSMUSG00000012017.5	Scarf2	-0.8231285951309204	1.857045667259583	14.243315126144738	0.0027708294856901784	0.012808508675592073	3.931456706772267	5.662270970777121	4.1900740667264005	4.445300553889192	1.8512871645062836	2.0595758741290973	3.5210213834287503	2.914294560759763
ENSMUSG00000007379.16	Dennd2c	0.9861868416963822	1.303129486454236	14.241941677437875	0.002771734901334221	0.012808508675592073	1.6529988426201578	1.5925137105310654	0.8297176369755248	2.291392038087212	3.828085323216383	2.9076365281822554	3.1471076081973783	2.67143668069645
ENSMUSG00000119584.1	Rn18s-rs5	-0.6265677490629932	11.12973703129481	14.241082518573508	0.002772301459742641	0.012808508675592073	2869.1145587002475	2283.523104127278	3045.3541288731176	2680.9286845620386	1981.912731723905	1742.9766592427525	2091.6113396817545	1229.8323046406201
ENSMUSG00000016344.15	Ppdpf	-0.613022959768957	4.382346550073998	14.23568116426459	0.0027758664174970366	0.012818806287400036	23.67809152942388	25.55099775563176	28.00297024792396	23.372198788489566	13.084521145747802	14.295879596896087	15.67321907844833	22.869117039295364
ENSMUSG00000041995.9	Zbed3	-0.7587880495128929	1.171766707722451	14.234699449618773	0.002776514939785207	0.012818806287400036	2.99326817447434	2.9373030660906316	1.9913223287412594	3.162121012560353	1.3806209362419741	1.5749697860987215	1.7760904323490156	1.821434100474852
ENSMUSG00000042249.12	Grk3	-0.8590413879672936	2.1782907837011405	14.231577559240906	0.0027785784505716493	0.01282375006233818	6.120563282134098	4.6359843573237685	5.683565813282344	6.7366925919764045	1.8199094159553297	3.089363811193646	3.988413602467965	3.8857260810130176
ENSMUSG00000039285.13	Azi2	0.49675388035874235	4.234513515982882	14.22975872577469	0.0027797814969727384	0.012824720492104941	13.44736896293696	16.845256138061934	13.151024546062068	18.69775903079165	19.297315358836684	22.413031571404883	23.0891756205372	22.90959335263925
ENSMUSG00000010660.4	Plcd1	-0.5826268451468742	1.7978009781484587	14.224818104173869	0.0027830525082622156	0.012835227526501715	3.931456706772267	4.706762744458482	4.438989357819057	3.2996045348455856	2.6357308782801327	2.6956213646689657	2.835512795504569	2.7928656207281066
ENSMUSG00000029864.8	Gstk1	-0.41936579357293846	4.538624924648288	14.2230538021263	0.002784221687435144	0.01283603703008108	30.60281641067049	25.338662594227618	25.181930282207176	25.02200105591236	17.320517200126584	19.808273848241612	20.876852450418255	21.3714934455716
ENSMUSG00000031634.14	Ufsp2	0.4408914652014647	4.329572770997657	14.209697452736869	0.0027930915291418446	0.012864554715354562	16.172583271040462	14.403401781914303	17.133669203544585	20.255905616690956	22.623356705237804	22.715910376423867	22.06091273865093	24.811980079801874
ENSMUSG00000086040.9	Wipf3	-0.5147324867082346	3.932678601367661	14.20928305603443	0.0027933672578138546	0.012864554715354562	19.523256600675918	18.508548235727716	20.120652696656474	13.427557343191063	11.515633718200103	11.812273395740412	12.868865764213043	13.964328103640533
ENSMUSG00000094483.3	Purb	0.6484623250527949	4.529763504968718	14.209241438246412	0.0027933949509652846	0.012864554715354562	15.815178115879348	20.34878630123028	12.487250436481649	23.005576062395612	25.541487320476524	32.589759420042775	26.423240116350268	27.76675095390552
ENSMUSG00000040423.12	Rc3h1	0.8067706996338534	1.8870100437119537	14.198198571950263	0.002800754479291006	0.01288975924478491	2.0550796421764126	2.4772435497149905	3.4018423115996517	2.5205312418959336	5.177328510907404	5.815273056364511	3.365223977082345	3.926202394356903
ENSMUSG00000031534.16	Smim19	-0.34240135141073713	4.816374106214614	14.198035301772082	0.0028008634618448087	0.01288975924478491	29.7093035227677	32.62883646910316	32.234530196499136	31.162931717986087	25.164954337865076	24.926925653062458	23.120335101806482	25.985793166774556
ENSMUSG00000028114.17	Mettl14	0.6755652880723468	2.543593834576027	14.188637528627858	0.00280714487485723	0.012914066058905162	4.244186217538243	3.3973625824662728	4.024130539331296	6.049274980550241	7.969948131942306	7.178227678949942	6.9797238043189385	6.030970688238955
ENSMUSG00000039615.10	Stub1	-0.4530153522878502	6.055633631074254	14.185042129634892	0.0028095523990190525	0.012920540366866542	79.7013496009287	74.88353358852743	83.22067898864513	69.42917875404254	46.125290369902324	53.882139412877414	57.95663516086261	66.54305913734792
ENSMUSG00000024953.18	Prdx5	-0.37915331601044777	6.973639327013032	14.179309570598937	0.0028133960181352174	0.012933612015042967	148.72522019141906	134.47893555595664	156.31880280618887	128.6387490182161	103.60932571524998	105.06865746108586	116.78573579726509	111.39081432237317
ENSMUSG00000021457.15	Syk	-0.911552557688462	0.6616450125841637	14.174185250213501	0.002816837056890246	0.012944824297726146	2.189106575361831	1.7340704848004933	2.572124674624127	1.5123187451375601	1.1295989478343427	0.8177727735512592	1.0282628818862722	1.2952420270043392
ENSMUSG00000002280.12	Ciao3	-0.5208335185402069	4.631519437889802	14.165424875136194	0.0028227312215820598	0.012967297980226545	32.21113960889551	25.798722110603258	33.81099370675263	24.792861852103638	18.324605153757112	18.536182867161877	19.78627060599342	24.690551139770218
ENSMUSG00000004263.16	Atn1	-0.4655263716085758	6.372828847190436	14.15038158623488	0.002832886548063207	0.0130093240056454	96.99082398184764	88.189870369853665	115.53818094884183	83.54415370865976	64.98331724902565	72.11544347502031	62.38128150110051	78.84785839388915
ENSMUSG00000117427.3	Gm36199	-1.518104096977137	-0.6706431347825658	14.147320062098219	0.002834958562364925	0.013014212760707215	0.893512887902788	0.9555082263186392	0.9541752825218535	0.5957619299026752	0.3137774855095396	0.48460608803037586	0.09347844380784293	0.28333419340719923
ENSMUSG00000020134.14	Peli1	0.8562024941707035	2.3601104241522424	14.140682486918653	0.0028394569445910544	0.013030232614645556	2.8145655968937824	4.742151938025839	2.3646952653802455	4.353644872365703	8.3151033660028	6.42103066640248	5.733344553547699	5.4238259880806705
ENSMUSG00000025184.11	R3hcc1l	0.6024699852758333	2.144647801328722	14.132863532582943	0.002844766741231592	0.013049963339215093	2.7252143081035034	3.43275177603363	3.1529270205069944	4.445300553889192	5.1145730138054954	5.118651804820845	5.42174974085489	5.221444421361243
ENSMUSG00000063821.7	Dusp29	-1.6039467951312911	4.478058348779123	14.12079010282214	0.0028529886847498834	0.013083034373304577	33.81946280712052	24.24159759363955	49.86602998222904	26.03021355267073	4.361507048582601	7.662833766980318	8.568857349052267	23.84054855954862
ENSMUSG00000033955.14	Tnks1bp1	-0.4720672250529162	3.779297443450639	14.113471362057588	0.0028579863190952566	0.013101301373340143	15.859853760274488	18.296213074323575	13.399939837154726	15.993916425848742	10.480168016018622	10.752197578173964	13.305098501982977	11.292891422944082
ENSMUSG00000008301.12	Phax	0.4456255324007114	3.2929138502254927	14.110316432087954	0.0028601438532552346	0.013106540722366484	8.354345501891068	7.5732874234144	9.085408124881996	7.88238861102001	12.174566437770137	12.024288559253701	9.971034006169912	10.604794096098027
ENSMUSG00000027384.7	Ndufaf5	-0.44478812397858236	4.091064330869912	14.108040003494903	0.0028617018045635424	0.013109029755798524	18.71909500156341	19.534834849181067	22.15346090724651	17.918685737842	11.89216670081155	14.841061445930261	15.579740634640487	15.259570130644871
ENSMUSG00000078941.10	Ak6	0.4743928139070119	4.92024915476568	14.105093024979462	0.002863720152578893	0.013113625285719296	20.8635259325301	23.92309485153334	25.1404444003584	31.162931717986087	38.782897208979094	34.83106257718327	32.7486148140143	34.04057952220779
ENSMUSG00000037526.8	Atg14	0.49480610116760004	2.712570931968095	14.103572805438251	0.0028647619863314067	0.013113747462590046	5.27172603862645	5.591492583642407	5.268706994794583	5.316029528362333	8.377858863104708	8.147439855010694	7.478275504627434	6.1928759416144965
ENSMUSG00000038022.12	Mindy4	-1.0095289960039704	0.26527714157631177	14.093249774428807	0.0028718483513250036	0.01314152922508551	2.010403997781273	1.4155677426942803	1.3690341010096159	1.3748352228523273	0.5020439768152634	0.8177727735512592	0.9971034006169912	0.7285736401899408
ENSMUSG00000144194.3	4933421O10Rik	0.6402364651755061	1.5012256097240861	14.090299177993995	0.002873877610872402	0.013146158278062921	1.8763770645958548	2.0525732269067065	2.1572658561363642	2.4747034011341893	3.6084410833597054	3.21051533320124	3.739137752313717	2.7523893073842207
ENSMUSG00000008763.17	Man1a2	0.6240410157278774	2.8291710616072776	14.087531874359225	0.002875782344756929	0.013150214629936288	4.6015913726993585	5.9453845193159776	4.646418767062939	6.874176114261637	8.095459126146121	7.844561049991709	7.696391873512401	10.442888842722486
ENSMUSG00000021171.9	Esyt2	0.41277360503427496	4.2313427209238395	14.083517190251609	0.002878548290995399	0.01315820482062228	15.189719094347396	15.712801943906511	15.474233929593536	17.781202215556767	20.081759072610534	22.140440646887797	24.148597983692756	18.983390958282346
ENSMUSG00000025141.4	Myadml2	-0.37465059315207155	6.385825791812484	14.080897673433583	0.0028803547137582495	0.013161804808039995	95.0250956284615	102.87638570030683	98.28005409975091	81.20693382981081	77.12650593824483	71.47939798448044	72.3834749885397	70.10497471160986
ENSMUSG00000069516.9	Lyz2	0.5038197635523093	3.522920089168312	14.076649160263699	0.0028832873312806223	0.013163956018876663	8.97980452342302	9.732028231023177	7.8823175512674855	11.136165305103852	15.249585795763625	11.630546112729022	12.900025245482324	13.721470223577219
ENSMUSG00000028729.16	Ebna1bp2	0.4578016447802246	4.268560765864759	14.076109292419146	0.002883660236884109	0.013163956018876663	16.664015359386998	15.25274242753087	13.980742183037593	18.78941471231514	25.541487320476524	20.777486024302366	22.247869626266617	20.197680358598916
ENSMUSG00000074457.11	S100a16	-0.3921735320108888	5.125303095710643	14.075787397082841	0.0028838826082536735	0.013163956018876663	40.83353897715741	35.283025986654934	44.265435932644245	37.853796469200745	27.769307467594256	29.015789520818753	30.972524381665288	32.82629012189122
ENSMUSG00000020390.13	Ube2b	0.40676841485806586	7.948238112572268	14.065624978019075	0.002890913382511516	0.013187470010726489	195.5899711619203	191.6324831672382	216.63927501430953	245.40808727914043	275.4966322773758	299.8197290882932	266.63168122123733	283.9008617940136
ENSMUSG00000046997.6	Spsb4	-1.739101300883932	-0.699731135832714	14.065390796495334	0.002891075636350628	0.013187470010726489	1.0275398210882063	0.9201190327512823	0.4563447003365386	1.099868178281862	0.4079107311624015	0.24230304401518793	0.31159481269280975	0.0404763133438856
ENSMUSG00000031144.16	Syp	-0.6923873476157452	1.3970804273515194	14.063552223323413	0.0028923498732798918	0.01318862536640651	2.99326817447434	3.7158653245724858	3.484814075297204	2.5205312418959336	1.631642924649606	1.9384243521215034	2.181163688849668	2.145244607225937
ENSMUSG00000030138.9	Bms1	0.38791447590999034	4.370049638610269	14.060642861305045	0.002894367578727628	0.013193168800989238	16.976744870152974	17.76537517081322	18.046358604217662	18.560275508506418	25.008065595110306	20.747198143800468	25.61309360334896	21.97863814572988
ENSMUSG00000034761.17	Map4k5	0.5163245980198007	4.074076929183823	14.052884617537249	0.002899756189480393	0.013212136297143648	12.196450919873056	13.341725974893592	12.113877499842662	17.5062351709863	16.755717726209415	21.29237999283464	20.40946023137904	20.400061925318344
ENSMUSG00000037395.17	Rcor3	0.4765058668174799	3.3944126875634444	14.051708257254738	0.002900574279199519	0.013212136297143648	8.264994213100788	9.590471456753749	7.467458732779723	9.532190878442803	13.084521145747802	12.418031005778381	12.650749395328075	10.321459902690828
ENSMUSG00000020380.17	Rad50	1.041045629480568	1.6048619780294244	14.048870206927774	0.0029025490951284836	0.013216471346799348	2.010403997781273	1.0970650005880673	1.4934917465559445	3.162121012560353	3.137774855095396	4.058575987254398	4.642762709122866	3.966678707700789
ENSMUSG00000064351.1	mt-Co1	-0.6725708243663265	16.051222971128198	14.032941628204966	0.002913662162576804	0.013262398807669893	81543.05836547392	77032.04691919524	84753.29192178448	90480.83899772042	35989.55589972752	50271.03657215807	54646.46998718309	68520.81275995687
ENSMUSG00000018405.8	Mrm1	-0.7330013144235292	1.7469790185223635	14.021823659299567	0.0029214486277336017	0.013292365790101268	4.824969594675055	3.1142490339274165	5.227221112945806	3.391260216369074	2.353331141321547	2.635045603665169	2.742034351696726	2.1857209205698225
ENSMUSG00000038742.8	Angptl6	-0.4978293071721364	2.502401494287389	14.020604900958734	0.0029223036726960523	0.013292365790101268	6.835373592456328	6.3700548421242615	7.343001087233394	5.728480095218031	5.208706259458357	4.42203055327718	4.362327377699336	4.614299721202959
ENSMUSG00000028073.17	Pear1	-0.5000758540231159	2.1455750038410715	14.014716702213045	0.0029264388092826864	0.013306489453823914	4.914320883465334	5.09604387369941	5.019791703701925	5.453513050647565	3.263285849299212	3.81627294323921	4.019573083737246	3.359534007542505
ENSMUSG00000054517.10	Trim65	-0.5529750834898107	2.136468245958397	14.005094127254614	0.002933211333579381	0.013332591135530767	5.4951042606021465	5.520714196507694	5.268706994794583	4.353644872365703	3.075019357993488	3.331666855208834	3.6144998272365934	4.088107647732445
ENSMUSG00000021112.10	Pals1	0.6124746176736585	1.9821207274076043	13.993929625075328	0.002941092213708727	0.013360082573489114	2.8145655968937824	2.4418543561476334	3.4433281934484277	3.528743738654307	4.079107311624015	4.906636641307555	5.203633371969923	4.452394467827416
ENSMUSG00000038991.18	Txndc5	-0.39565533600580666	4.699788356630809	13.993596168293365	0.002941327979486224	0.013360082573489114	33.104652496798295	30.116203725820814	28.832687884899485	25.80107434886201	22.65473445378876	20.50489509978528	23.93048161480779	22.504830219200393
ENSMUSG00000028031.7	Dkk2	1.304741776448273	1.1401374744996697	13.982476731115934	0.0029492025647208696	0.013391141908985658	1.0722154654833456	1.3801785491269234	0.49783058218531484	1.878941471231514	2.7298641239329946	4.512894194782875	2.181163688849668	2.4690551139770216
ENSMUSG00000016252.8	Atp5f1e	-0.4567940539816347	7.847414429296825	13.98086868364863	0.0029503434067249057	0.01339161494310342	251.56855358902996	289.4128249938456	299.4865810663157	225.10635382168775	171.730417819371	191.11652596697948	219.92361879858512	193.63868303714872
ENSMUSG00000130286.1	Gm32483	0.8909321492115274	0.8396154697876136	13.968834559270169	0.0029588976139091404	0.013421199029987594	1.340269331854182	1.0970650005880673	1.0786329280681821	1.2373517005670946	2.6357308782801327	2.5441819621594735	1.402176657117644	2.226197233913708
ENSMUSG00000032314.15	Etfa	0.4712401094574388	5.997163824326161	13.967393122756512	0.002959924184799329	0.013421199029987594	46.41799452654984	55.45486632004843	49.990487627775366	61.95924070987822	87.70080719991631	74.50818603467029	70.98129833142207	63.183525129805425
ENSMUSG00000027333.19	Smox	-1.5085265648222757	8.6730837833925	13.967317550315215	0.0029599780179930834	0.013421199029987594	493.1297628335487	427.85535022934624	1088.713997357435	406.401291875148	90.3051603296455	186.08873780366434	202.2873524001721	370.7225539166482
ENSMUSG00000003184.16	Irf3	-0.5411854959025622	3.0296378708016367	13.960764950065242	0.002964650073578529	0.013437666544030679	9.873317411325807	9.271968714647537	11.574561035808571	7.744905088734778	7.216882166719411	6.9965003959385514	6.481172104010443	5.70716018148787
ENSMUSG00000039621.14	Prex1	-0.6769388017754735	2.511011206385414	13.951719738596335	0.0029711136433943955	0.013462239931732307	7.952264702334813	7.4317306491449715	5.102763467399478	7.332454521879079	3.7025743290125672	3.695121421231616	4.5492842653150225	5.504778614768441
ENSMUSG00000037705.14	Tecta	-1.802754108648194	-0.5757606741173401	13.938674094225174	0.002980465086377399	0.0134998765728693	1.563647553829879	1.0616758070207102	0.8297176369755248	0.4124505668556982	0.1568887427547698	0.3937424465246804	0.1246379250771239	0.44523944678274163
ENSMUSG00000103276.2	Gm37917	1.2308281319227452	0.8355322180881227	13.932248799363908	0.0029850836242083898	0.013516056872598662	0.9828641766930668	0.8493406456165682	1.1201188099169586	1.0540403375201177	3.7025743290125672	2.3018789181442854	2.2746421326575113	1.0523841469410256
ENSMUSG00000143710.1	Gm59370	1.026880713030545	0.7742995741177512	13.922636703012016	0.0029920085835637247	0.013542665340741484	0.8041615991125092	1.6279029040984223	0.7467458732779723	1.0082124967583734	2.290575644219639	2.6956213646689657	1.7760904323490156	1.8619104138187377
ENSMUSG00000000126.12	Wnt9a	-0.4583768875898514	3.2763079216183977	13.919942335674095	0.0029939531099518785	0.01354672023620258	11.07955980999457	10.369033715235604	12.487250436481649	10.67788689748641	6.80897143555701	8.359455018523983	8.724654755398673	8.580978428903748
ENSMUSG00000062929.9	Cfl2	0.43269486888380476	7.780064767862444	13.915250003716809	0.002997343119325675	0.013557310369554997	163.24480461983936	179.84788170930833	189.9223671036976	215.024228854104	277.12827520202535	267.22996966825036	238.02727741603738	227.23402311257377
ENSMUSG00000021009.16	Ptpn21	-0.3399265810810579	5.065688829622031	13.903293170056587	0.0030060018576928975	0.013591715784976147	37.3041630699414	38.255718246312924	37.088378372805956	36.753928290918886	26.95348600526945	31.31766843896304	28.822520174084904	30.964379708072485
ENSMUSG00000024854.5	Pold4	0.5064643431797311	2.7433763712182104	13.890752475770212	0.0030151150480396765	0.013628151221335389	4.646267017094497	6.051552100018048	6.139910513618883	4.949406802268379	8.00132588049326	7.178227678949942	7.478275504627434	8.378596862184319
ENSMUSG00000039252.12	Lgi2	-1.0242861661572507	1.1708793155736275	13.86716946488207	0.0030323407714141384	0.013697721176119039	2.7698899524986427	3.538919356735701	1.9913223287412594	3.528743738654307	0.8785769594267109	1.241803100577838	1.9007283574261395	1.821434100474852
ENSMUSG00000039770.7	Ypel5	0.45626663568406395	3.4949252051293715	13.866778196774497	0.0030326275401533096	0.013697721176119039	7.952264702334813	8.847298391839251	10.24701281664773	10.67788689748641	14.119986847929281	12.811773452303061	12.058719251211738	12.750038703323964
ENSMUSG00000040415.16	Dtx3	-0.37740931283302037	3.7179669921310263	13.853147944740481	0.003042637389600545	0.013738129954162823	15.591799893903652	13.872563878403946	15.515719811442313	14.25245847690246	11.17047848413961	10.570470295162574	11.84060288232677	12.021465063134023
ENSMUSG00000042462.5	Dctpp1	-0.6155476054435483	3.7696685772451004	13.838192055058604	0.0030536655306510944	0.01378310668237276	19.29987837870022	14.261845007644874	17.590013903881125	14.664909043758158	7.7189261435346745	10.328167251147386	13.055822651828729	11.859559809758482
ENSMUSG00000040339.11	Eeig2	0.9314596974247714	1.004681217132166	13.828735012651826	0.003060663217582536	0.013809866379577785	1.2509180430639033	1.8402380655025645	0.7882317551267486	1.3290073820905832	2.447464386974409	3.0590759306917477	2.3369610951960733	2.145244607225937
ENSMUSG00000028838.12	Extl1	-0.42380802620982566	5.533723580366313	13.812069723753739	0.003073040583983483	0.013860872298847289	49.45593834541932	59.98468309667013	53.5997593486189	48.9899617743046	46.59595659816663	35.89113839474971	38.793554180254816	36.79296882959201
ENSMUSG00000062563.16	Cys1	-1.0924850638071566	0.5241978788073238	13.801866965812899	0.0030806472734099203	0.013890332103982321	2.23378221975697	2.3356867754455624	1.9913223287412594	0.9623846559966291	0.784443713773849	0.8177727735512592	1.1529008069633961	0.7690499535338264
ENSMUSG00000125576.1	ENSMUSG00000125576	-1.3793431997771541	0.19626515506368103	13.797271618374257	0.0030840805805362782	0.013900960551070355	1.1615667542736243	1.6986812912331364	2.3232093835314696	1.145696019043606	0.43928847971335544	0.3634545660227819	0.5920301441163385	1.0928604602849112
ENSMUSG00000007659.19	Bcl2l1	-1.040601415142954	3.1454482425672015	13.795579413164466	0.0030853460064735683	0.01390181364200403	13.670747184912656	16.172861460282153	12.487250436481649	4.995234643030122	6.212794213088884	5.694121534356916	6.450012622741162	4.654776034546844
ENSMUSG00000060913.8	Trim55	-0.4132327297995782	5.194411792092963	13.791253980785445	0.003088583329398028	0.013911547925091956	43.067321196914385	38.361885827014994	44.38989357819057	41.24505668556982	26.29455328569942	30.439319904407984	35.490649165711034	33.231053255330075
ENSMUSG00000044197.9	Gpr146	-0.6654976496468432	5.116684037134493	13.788743609027158	0.0030904640228850045	0.013915167043439695	40.386782533206016	34.999912438116084	62.27030865501313	32.354455577791434	25.478731823374616	26.350456036651686	26.92179181665876	28.454848280751577
ENSMUSG00000024845.20	Tmem134	-0.46516393201227124	5.881687796800061	13.78544656225457	0.003092936116644708	0.013921445559169457	64.55630615097644	69.32743019845238	75.96064966510929	63.42573161425403	38.0298312437562	53.00379087832236	53.407350895547594	53.55016255396065
ENSMUSG00000045094.9	Arhgef37	0.9119465638960822	1.4159406900788734	13.778868338223356	0.0030978753613855594	0.013938820591563447	1.1615667542736243	2.1587408076087775	2.1572658561363642	1.6039744266610485	2.353331141321547	4.3917426727752815	3.2717455332745025	3.4000103208863903
ENSMUSG00000118665.1	Lin54	0.9374712850172139	1.4420561371394482	13.774994792261863	0.003100788146343213	0.013947068688879394	1.6529988426201578	1.4509569362616372	1.3275482191608396	2.795498286466399	3.263285849299212	3.8465608237411084	2.55507746408104	4.128583961076331
ENSMUSG00000036299.6	BC031181	-0.453424797511946	3.6525373037128874	13.771345256668786	0.003103535431458319	0.013954566899957731	14.474908784025166	12.77549887781588	16.179493921022733	14.481597680711182	10.731190004426255	8.813773226052461	11.497848588364679	11.252415109600197
ENSMUSG00000001098.16	Kctd10	-0.46681101474733666	3.54731534002055	13.767592861713174	0.003106363133597069	0.013959009956231219	11.749694475921663	13.872563878403946	14.768973938164342	13.61086870623804	9.225058073980465	9.358955075086634	11.684805475980365	8.783359995623176
ENSMUSG00000029458.15	Brap	0.39050794419577756	5.152594084709625	13.766786125668109	0.0031069714636882528	0.013959009956231219	32.6578960528469	28.27596566031825	32.89830430607956	29.009023202184107	45.905646130045646	38.91992644493956	36.674709453943706	39.504881823632346
ENSMUSG00000026104.15	Stat1	-0.5659123805856443	2.7998601604376776	13.765733610154669	0.0031077653378325585	0.013959009956231219	9.78396612253553	7.184006294173472	8.048261078662591	8.019872133305244	4.8635510253978635	5.512394251345525	5.047835965623518	6.9214495818044375
ENSMUSG00000021668.16	Polk	-0.6715937271563358	2.6097294575725716	13.75840751290898	0.0031132977640567563	0.013978999136630232	5.4951042606021465	6.3700548421242615	9.209865770428324	8.707289744731407	4.4556402942354625	4.482606314280977	4.237689452622213	5.545254928112327
ENSMUSG00000022681.16	Ntan1	0.4223496421773032	3.868183360223108	13.751685516458913	0.0031183841909648564	0.013994897570115775	11.30293803197027	12.563163716411738	11.408617508413466	14.344114158425949	14.935808310254085	17.02178884206695	18.010180173644404	16.514335844305325
ENSMUSG00000050556.10	Kcnb1	-0.549637997602703	4.669025170761525	13.750793298563744	0.0031190600527740116	0.013994897570115775	30.245411255509374	29.196084693069533	29.3305184670848	31.896177170173996	16.943984217515137	19.717410206735916	17.91670172983656	27.96913252062495
ENSMUSG00000089911.5	Mfsd14a	0.5876399264486939	2.4620643931216835	13.749435882750328	0.003120088636161436	0.013994897570115775	4.244186217538243	5.131433067266766	3.235898784204547	4.674439757697913	7.4051486580251344	6.178727622387292	6.2318962538561955	6.1928759416144965
ENSMUSG00000027678.19	Ncoa3	-0.4127078487074319	3.1187963513987924	13.742775415258265	0.003125141400813511	0.01400792528627341	9.917993055720947	10.935260812313315	9.37580929782343	9.165568152348849	7.1541266696175025	7.3296670814594345	7.447116023358153	7.690499535338264
ENSMUSG00000107585.3	3300002P13Rik	-0.4755732413022504	4.728050304529261	13.742748495770394	0.0031251618420065	0.01400792528627341	30.066708677928816	37.583323568533146	29.745377285572562	25.617762985815034	21.33686901464869	22.68562249592197	24.709468646539815	19.752440911816173
ENSMUSG00000027288.17	Zfp106	0.615323219338722	9.900154203042105	13.73726131567604	0.0031293317942414642	0.014021750994800984	650.7901119039957	781.5703399350796	594.7416021840562	991.7603019249073	932.6721979285555	1248.648161571267	1246.6596861026626	1196.60125138529
ENSMUSG00000063931.15	Pepd	-0.4096352325387172	3.916346865910053	13.69740223479099	0.0031598197925594563	0.0141534507906668	17.602203891684923	16.774477750927222	19.41539270522728	14.848220406805135	12.20594418632109	13.26609165983154	12.307995101365986	13.923851790296647
ENSMUSG00000037306.15	Man1c1	-0.5592800888337588	1.4009961072041717	13.695293684393082	0.003161442322062316	0.014155810023015943	3.0826194632646184	3.1850274210621308	3.111441138658218	2.9329818087516317	2.1336869014648694	2.2413031571404884	2.0253662825032634	1.9428630405065088
ENSMUSG00000031239.6	Itm2a	-0.7875237272002121	6.028841232427527	13.692257613050115	0.0031637803014185604	0.014161370039405739	78.27172898028424	79.51951794585119	86.41509189100091	86.29382415436442	28.334106941511426	42.25159330014839	50.416040693696615	70.63116678508037
ENSMUSG00000030613.14	Ccdc90b	0.5441057047137027	3.2859293792589765	13.690378079680036	0.003165228688326611	0.014162945686111242	7.46083261398828	7.537898229847043	6.430311686560317	10.03629712682199	12.864876905891123	10.721909697672066	10.438426225209128	11.819083496414596
ENSMUSG00000028458.13	Tesk1	-0.3978014000830291	6.537141284538147	13.664831755000412	0.0031849925220633997	0.014245668219558246	103.46879241914286	103.97345070089489	116.40938446766613	98.25489059317967	68.81140257224203	77.65812560686773	85.59509504671485	88.35979202970226
ENSMUSG00000132265.1	Gm66595	1.0132031542744515	1.22938446094581	13.663623484063145	0.0031859308881050834	0.014245668219558246	1.2062423986687638	1.0970650005880673	1.908350565043707	1.7414579489462814	4.0477295630730605	3.573969899224022	2.212323170118949	2.104768293882051
ENSMUSG00000000168.11	Dlat	-0.5059955572193994	6.963251943237544	13.662215974942466	0.003187024396541518	0.014245668219558246	138.31579504735157	145.6973099168088	158.97389924451053	142.5245847690246	77.18926143534674	98.3750358701663	118.03211504803633	118.75750335096035
ENSMUSG00000024902.6	Mrpl11	-0.37971397566538245	5.117400642508889	13.657566538274533	0.0031906397326641606	0.014256219465835647	39.13586449014212	35.99080985800208	43.4772041775175	38.17459135453296	30.969837819791557	32.408032137031384	26.547878041427392	30.55961657463363
